Timestamp	Filename	Error	Message
2025-12-29 18:51:29.076 +0530	FlexiReports.fmp12	0	Import completed
2025-12-29 19:11:09.608 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2025-12-29 19:11:09.619 +0530	GenerateReportJSON	0	script steps imported : 2
2025-12-29 19:11:09.622 +0530	FlexiReports.fmp12	0	Import completed
2025-12-29 21:12:05.136 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2025-12-29 21:12:05.147 +0530	GenerateReportJSON	0	script steps imported : 1
2025-12-29 21:12:05.150 +0530	FlexiReports.fmp12	0	Import completed
2025-12-29 21:36:39.121 +0530	FlexiReports.fmp12	0	Import of scripts from clipboard started
2025-12-29 21:36:39.127 +0530	AddReport	0	script steps imported : 0
2025-12-29 21:36:39.129 +0530	OnFieldChange::8::Set Field	102	Field referred to in the calculation “RSLN_FieldList__kf_ConfigID::PrimaryKeyID_t” is missing.
2025-12-29 21:36:39.132 +0530	OnFieldChange::9::Set Field	102	Field “JSONCategory” missing.
2025-12-29 21:36:39.134 +0530	OnFieldChange	0	script steps imported : 18
2025-12-29 21:36:39.137 +0530	AddNewReport	0	script steps imported : 9
2025-12-29 21:36:39.139 +0530	--	0	script steps imported : 0
2025-12-29 21:36:39.140 +0530	FlexiReports.fmp12	0	scripts imported : 3
2025-12-29 21:36:39.142 +0530	FlexiReports.fmp12	0	Import completed
2025-12-30 10:20:57.536 +0530	FlexiReports.fmp12	0	Import of scripts from clipboard started
2025-12-30 10:20:57.541 +0530	OnFieldChange::8::Set Field	102	Field referred to in the calculation “RSLN_FieldList__kf_ConfigID::PrimaryKeyID_t” is missing.
2025-12-30 10:20:57.543 +0530	OnFieldChange::9::Set Field	102	Field “JSONCategory” missing.
2025-12-30 10:20:57.545 +0530	OnFieldChange	0	script steps imported : 18
2025-12-30 10:20:57.547 +0530	FlexiReports.fmp12	0	scripts imported : 1
2025-12-30 10:20:57.549 +0530	FlexiReports.fmp12	0	Import completed
2025-12-30 10:23:34.136 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2025-12-30 10:23:34.146 +0530	OnFieldChange::9::Set Field	102	Field referred to in the calculation “RSLN_FieldList__kf_ConfigID::PrimaryKeyID_t” is missing.
2025-12-30 10:23:34.149 +0530	OnFieldChange	0	script steps imported : 1
2025-12-30 10:23:34.151 +0530	FlexiReports.fmp12	0	Import completed
2025-12-30 13:36:39.728 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2025-12-30 13:36:39.734 +0530	GenerateReportJSON	0	script steps imported : 1
2025-12-30 13:36:39.737 +0530	FlexiReports.fmp12	0	Import completed
2025-12-30 13:41:09.411 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2025-12-30 13:41:09.424 +0530	OpenTemplateWebViewer	0	script steps imported : 6
2025-12-30 13:41:09.426 +0530	FlexiReports.fmp12	0	Import completed
2025-12-30 13:52:41.301 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2025-12-30 13:52:41.310 +0530	OpenTemplateWebViewer	0	script steps imported : 1
2025-12-30 13:52:41.312 +0530	FlexiReports.fmp12	0	Import completed
2025-12-30 17:02:38.533 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2025-12-30 17:02:38.545 +0530	saveJSON	0	script steps imported : 5
2025-12-30 17:02:38.548 +0530	FlexiReports.fmp12	0	Import completed
2025-12-30 17:03:57.034 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2025-12-30 17:03:57.038 +0530	saveJSON	0	script steps imported : 1
2025-12-30 17:03:57.040 +0530	FlexiReports.fmp12	0	Import completed
2025-12-30 18:46:04.237 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2025-12-30 18:46:04.244 +0530	GenerateReportJSON	0	script steps imported : 1
2025-12-30 18:46:04.246 +0530	FlexiReports.fmp12	0	Import completed
2026-01-02 13:54:46.267 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-02 13:54:46.271 +0530	saveJSON	0	script steps imported : 1
2026-01-02 13:54:46.273 +0530	FlexiReports.fmp12	0	Import completed
2026-01-02 15:30:56.543 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-02 15:30:56.549 +0530	StarterScrip	0	script steps imported : 1
2026-01-02 15:30:56.551 +0530	FlexiReports.fmp12	0	Import completed
2026-01-07 15:31:05.880 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-07 15:31:05.886 +0530	Download	0	script steps imported : 5
2026-01-07 15:31:05.887 +0530	FlexiReports.fmp12	0	Import completed
2026-01-13 15:08:41.848 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-13 15:08:41.856 +0530	GoNext	0	script steps imported : 1
2026-01-13 15:08:41.858 +0530	FlexiReports.fmp12	0	Import completed
2026-01-13 15:12:38.595 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-13 15:12:38.606 +0530	GoNext	0	script steps imported : 1
2026-01-13 15:12:38.609 +0530	FlexiReports.fmp12	0	Import completed
2026-01-13 15:13:25.517 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-13 15:13:25.526 +0530	AssignFieldID	0	script steps imported : 1
2026-01-13 15:13:25.529 +0530	FlexiReports.fmp12	0	Import completed
2026-01-13 15:14:18.677 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-13 15:14:18.682 +0530	AssignTableID	0	script steps imported : 1
2026-01-13 15:14:18.685 +0530	FlexiReports.fmp12	0	Import completed
2026-01-13 15:21:18.629 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-13 15:21:18.638 +0530	AssignFieldID	0	script steps imported : 1
2026-01-13 15:21:18.641 +0530	FlexiReports.fmp12	0	Import completed
2026-01-13 15:38:07.610 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-13 15:38:07.620 +0530	OnFieldChange	0	script steps imported : 1
2026-01-13 15:38:07.623 +0530	FlexiReports.fmp12	0	Import completed
2026-01-13 15:40:10.302 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-13 15:40:10.312 +0530	OnFieldChange	0	script steps imported : 1
2026-01-13 15:40:10.315 +0530	FlexiReports.fmp12	0	Import completed
2026-01-13 16:05:43.498 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-13 16:05:43.509 +0530	SetLayout	0	script steps imported : 1
2026-01-13 16:05:43.512 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-13 16:05:50.506 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-13 16:05:50.512 +0530	SetLayout	0	script steps imported : 4
2026-01-13 16:05:50.515 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-13 16:08:54.011 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-13 16:08:54.029 +0530	GenerateReportJSON	0	script steps imported : 1
2026-01-13 16:08:54.031 +0530	FlexiReports.fmp12	0	Import completed
2026-01-13 16:12:21.221 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-13 16:12:21.228 +0530	GetRecords	0	script steps imported : 1
2026-01-13 16:12:21.230 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-13 16:21:22.122 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-13 16:21:22.131 +0530	Validation	0	script steps imported : 4
2026-01-13 16:21:22.134 +0530	FlexiReports.fmp12	0	Import completed
2026-01-15 14:50:30.953 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-15 14:50:30.955 +0530	DownloadPDF Copy	0	script steps imported : 1
2026-01-15 14:50:30.955 +0530	FlexiReports.fmp12	0	Import completed
2026-01-15 15:43:04.546 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-15 15:43:04.558 +0530	DownloadPDF	0	script steps imported : 18
2026-01-15 15:43:04.561 +0530	FlexiReports.fmp12	0	Import completed
2026-01-15 15:43:07.469 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-15 15:43:07.477 +0530	DownloadPDF	0	script steps imported : 18
2026-01-15 15:43:07.481 +0530	FlexiReports.fmp12	0	Import completed
2026-01-15 16:18:11.806 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-15 16:18:11.810 +0530	OpenTemplateWebViewer	0	script steps imported : 1
2026-01-15 16:18:11.812 +0530	FlexiReports.fmp12	0	Import completed
2026-01-15 16:19:53.169 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-15 16:19:53.175 +0530	OpenTemplateWebViewer	0	script steps imported : 1
2026-01-15 16:19:53.177 +0530	FlexiReports.fmp12	0	Import completed
2026-01-16 22:12:21.336 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-16 22:12:21.341 +0530	DownloadPDF	0	script steps imported : 1
2026-01-16 22:12:21.344 +0530	FlexiReports.fmp12	0	Import completed
2026-01-19 12:27:06.697 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-19 12:27:06.702 +0530	DownloadPDF	0	script steps imported : 1
2026-01-19 12:27:06.705 +0530	FlexiReports.fmp12	0	Import completed
2026-01-19 15:14:20.242 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-19 15:14:20.252 +0530	DownloadPDF	0	script steps imported : 1
2026-01-19 15:14:20.257 +0530	FlexiReports.fmp12	0	Import completed
2026-01-20 12:34:17.259 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-20 12:34:17.278 +0530	OpenTemplateWebViewer	0	script steps imported : 45
2026-01-20 12:34:17.281 +0530	FlexiReports.fmp12	0	Import completed
2026-01-20 12:35:38.993 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-20 12:35:39.004 +0530	OpenTemplateWebViewer	0	script steps imported : 45
2026-01-20 12:35:39.005 +0530	FlexiReports.fmp12	0	Import completed
2026-01-20 21:43:43.318 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-20 21:43:43.326 +0530	DownloadPDF::24::Set Variable	102	Field referred to in the calculation “RSP_ReportLines__kf_ReportID::<Field Missing>” is missing.
2026-01-20 21:43:43.339 +0530	DownloadPDF	0	script steps imported : 55
2026-01-20 21:43:43.342 +0530	FlexiReports.fmp12	0	Import completed
2026-01-20 21:45:14.283 +0530	OrderSysPOC.fmp12	0	Import of scripts from clipboard started
2026-01-20 21:45:14.303 +0530	testPDFChunk	0	script steps imported : 52
2026-01-20 21:45:14.312 +0530	OrderSysPOC.fmp12	0	scripts imported : 1
2026-01-20 21:45:14.315 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-20 22:50:33.816 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-20 22:50:33.830 +0530	OnFieldChange	0	script steps imported : 33
2026-01-20 22:50:33.832 +0530	FlexiReports.fmp12	0	Import completed
2026-01-20 22:52:22.489 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-20 22:52:22.504 +0530	saveJSON	0	script steps imported : 28
2026-01-20 22:52:22.508 +0530	FlexiReports.fmp12	0	Import completed
2026-01-20 22:54:32.584 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-20 22:54:32.592 +0530	saveJSON	0	script steps imported : 2
2026-01-20 22:54:32.596 +0530	FlexiReports.fmp12	0	Import completed
2026-01-21 19:47:05.982 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-21 19:47:05.987 +0530	DownloadPDF	0	script steps imported : 1
2026-01-21 19:47:05.989 +0530	FlexiReports.fmp12	0	Import completed
2026-01-21 19:50:16.915 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-21 19:50:16.922 +0530	saveJSON	0	script steps imported : 1
2026-01-21 19:50:16.925 +0530	FlexiReports.fmp12	0	Import completed
2026-01-21 20:06:54.043 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-21 20:06:54.051 +0530	testPDFChunk	3703	Unknown Error: <unknown>.
2026-01-21 20:06:54.054 +0530	testPDFChunk	0	script steps imported : 6
2026-01-21 20:06:54.057 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-21 20:07:51.588 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-21 20:07:51.595 +0530	testPDFChunk	0	script steps imported : 1
2026-01-21 20:07:51.598 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-21 20:08:00.393 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-21 20:08:00.400 +0530	testPDFChunk	0	script steps imported : 1
2026-01-21 20:08:00.404 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-21 20:12:03.270 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-21 20:12:03.274 +0530	testPDFChunk	0	script steps imported : 1
2026-01-21 20:12:03.276 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-21 20:12:27.579 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-21 20:12:27.585 +0530	testPDFChunk	0	script steps imported : 1
2026-01-21 20:12:27.588 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-21 21:26:02.747 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-21 21:26:02.752 +0530	testPDFChunk	0	script steps imported : 1
2026-01-21 21:26:02.754 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-21 21:29:56.102 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-21 21:29:56.110 +0530	DownloadPDF	0	script steps imported : 2
2026-01-21 21:29:56.113 +0530	FlexiReports.fmp12	0	Import completed
2026-01-21 21:31:40.157 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-21 21:31:40.164 +0530	DownloadPDF	0	script steps imported : 1
2026-01-21 21:31:40.166 +0530	FlexiReports.fmp12	0	Import completed
2026-01-21 21:35:11.006 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-21 21:35:11.012 +0530	DownloadPDF	0	script steps imported : 1
2026-01-21 21:35:11.014 +0530	FlexiReports.fmp12	0	Import completed
2026-01-21 21:37:28.841 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-21 21:37:28.847 +0530	testPDFChunk	0	script steps imported : 1
2026-01-21 21:37:28.849 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-21 21:37:39.083 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-21 21:37:39.089 +0530	testPDFChunk	0	script steps imported : 1
2026-01-21 21:37:39.092 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-21 21:37:41.845 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-21 21:37:41.852 +0530	testPDFChunk	0	script steps imported : 1
2026-01-21 21:37:41.854 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-22 11:00:29.478 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-22 11:00:29.485 +0530	DownloadPDF	0	script steps imported : 2
2026-01-22 11:00:29.487 +0530	FlexiReports.fmp12	0	Import completed
2026-01-22 11:01:35.047 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-22 11:01:35.054 +0530	DownloadPDF	0	script steps imported : 1
2026-01-22 11:01:35.056 +0530	FlexiReports.fmp12	0	Import completed
2026-01-22 11:02:32.270 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-22 11:02:32.273 +0530	DownloadPDF	0	script steps imported : 1
2026-01-22 11:02:32.275 +0530	FlexiReports.fmp12	0	Import completed
2026-01-22 11:04:08.515 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-22 11:04:08.521 +0530	DownloadPDF	0	script steps imported : 27
2026-01-22 11:04:08.523 +0530	FlexiReports.fmp12	0	Import completed
2026-01-22 11:05:18.370 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-22 11:05:18.374 +0530	DownloadPDF	0	script steps imported : 1
2026-01-22 11:05:18.376 +0530	FlexiReports.fmp12	0	Import completed
2026-01-22 11:12:58.709 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-22 11:12:58.725 +0530	saveSingleStringQuery	0	script steps imported : 6
2026-01-22 11:12:58.726 +0530	FlexiReports.fmp12	0	Import completed
2026-01-22 16:03:25.969 +0530	OrderSysPOC.fmp12	0	Import of script steps from clipboard started
2026-01-22 16:03:25.973 +0530	testPDFChunk	0	script steps imported : 1
2026-01-22 16:03:25.975 +0530	OrderSysPOC.fmp12	0	Import completed
2026-01-23 14:47:51.311 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-23 14:47:51.315 +0530	DownloadPDF	0	script steps imported : 1
2026-01-23 14:47:51.317 +0530	FlexiReports.fmp12	0	Import completed
2026-01-23 15:33:12.286 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-23 15:33:12.294 +0530	DownloadPDF	0	script steps imported : 1
2026-01-23 15:33:12.296 +0530	FlexiReports.fmp12	0	Import completed
2026-01-23 15:33:15.010 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-23 15:33:15.017 +0530	DownloadPDF	0	script steps imported : 1
2026-01-23 15:33:15.020 +0530	FlexiReports.fmp12	0	Import completed
2026-01-23 17:44:10.721 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-23 17:44:10.732 +0530	saveSingleStringQuery	0	script steps imported : 1
2026-01-23 17:44:10.735 +0530	FlexiReports.fmp12	0	Import completed
2026-01-27 09:28:16.913 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-27 09:28:16.922 +0530	DEL_Table_or_field	0	script steps imported : 4
2026-01-27 09:28:16.925 +0530	FlexiReports.fmp12	0	Import completed
2026-01-27 09:30:06.954 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-27 09:30:06.957 +0530	DEL_Table_or_field	0	script steps imported : 1
2026-01-27 09:30:06.960 +0530	FlexiReports.fmp12	0	Import completed
2026-01-27 09:30:47.839 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-27 09:30:47.846 +0530	DEL_Table_or_field	0	script steps imported : 1
2026-01-27 09:30:47.849 +0530	FlexiReports.fmp12	0	Import completed
2026-01-27 11:27:54.346 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-27 11:27:54.350 +0530	saveSingleStringQuery	0	script steps imported : 4
2026-01-27 11:27:54.352 +0530	FlexiReports.fmp12	0	Import completed
2026-01-27 11:28:58.984 +0530	FlexiReports.fmp12	0	Import of script steps from clipboard started
2026-01-27 11:28:58.993 +0530	saveSingleStringQuery	0	script steps imported : 1
2026-01-27 11:28:58.996 +0530	FlexiReports.fmp12	0	Import completed
